	GRIDCODE	NCP_cur	NCP_ssp1	NCP_ssp3	NCP_ssp5
0	8846	0.3333332935969035	0.3314242760340373	0.3322404623031616	0.3069774905840556
1	9205	0.8590453863143921	0.8555737535158793	0.8555910388628641	0.8034595449765524
2	9206	0.5225115219751993	0.49795961380004883	0.5007771452267965	0.4677310784657796
3	9207	0.8966132799784342	0.7705838878949484	0.7724707921346029	0.688555896282196
4	9208	0.9999999602635702	0.9947092334429423	0.9949546456336975	0.9942550261815389
5	9209	0.3297658363978068	0.3297468423843384	0.3297658363978068	0.3204493323961894
6	9562	0.7317838271458944	0.6914222637812296	0.7075585921605428	0.5866198937098185
7	9563	0.6008152763048807	0.534344752629598	0.5393014351526896	0.44915081063906354
8	9564	0.7182073791821798	0.64349232117335	0.6450229485829672	0.5436148047447205
9	9565	0.5892054041226705	0.5452576279640198	0.5496418078740438	0.4800804654757182
10	9566	0.6947290897369385	0.6721632281939188	0.6756271521250407	0.5937625964482626
11	9567	0.986395537853241	0.8821585575739542	0.8855057160059611	0.800454318523407
12	9568	0.9968998630841573	0.9772710800170898	0.9789265990257263	0.947341799736023
13	9569	0.9945438305536906	0.9543066620826721	0.9541430473327637	0.9228679537773132
14	9570	0.9869832396507263	0.8354771931966146	0.8419073820114136	0.7535886565844218
15	9571	0.9999999602635702	0.8547871311505636	0.8566883007685343	0.8179094990094503
16	9583	0.9973669250806173	0.9973669250806173	0.9973669250806173	0.9973669250806173
17	9918	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.33008821805318195
18	9922	0.6565234065055847	0.6343996326128641	0.6365715265274048	0.5525738000869751
19	9923	0.5980489651362101	0.5413804451624552	0.5422987739245096	0.457984060049057
20	9924	0.7952122886975607	0.7539811531702677	0.7606355746587118	0.6548428138097128
21	9925	0.9769361615180969	0.6872950593630472	0.6876357197761536	0.5968695084253947
22	9926	0.9947511951128641	0.980230470498403	0.98077925046285	0.9616464773813883
23	9927	0.9989834626515707	0.9922106067339579	0.9938241044680277	0.9476766983668009
24	9928	1.00000003973643	0.99978639682134	0.999803344408671	0.9951176643371582
25	9929	0.999894360701243	0.9996762871742249	0.9997458060582479	0.9958285291989645
26	9930	0.9607712229092916	0.9129666884740194	0.9170288840929667	0.8456419706344604
27	9931	1.00000003973643	0.977272609869639	0.979125996430715	0.9602036873499552
28	9932	0.9999999205271403	0.9821500976880392	0.9821500976880392	0.9821500976880392
29	9933	0.0	0.0	0.0	0.0
30	9934	0.0	0.0	0.0	0.0
31	9936	0.9954211314519247	0.9999999006589254	0.9999999006589254	0.9999999006589254
32	9937	0.0	0.0	0.0	0.0
33	9939	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9999999403953552
34	9940	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
35	9941	0.0	0.0	0.0	0.0
36	9942	0.0	0.0	0.0	0.0
37	9943	0.9879897038141886	0.9879897038141886	0.9879897038141886	0.9879897038141886
38	9944	0.9404908219973246	0.9404908219973246	0.9404908219973246	0.9404908219973246
39	9945	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
40	9946	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
41	9951	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
42	10265	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
43	10266	1.00000003973643	0.980924924214681	0.9706743558247884	0.8173524936040243
44	10276	0.0	0.0	0.0	0.0
45	10277	0.33221354087193805	0.3321964542071025	0.33221354087193805	0.3018040458361308
46	10278	0.3090360164642334	0.3071729739507039	0.3083370327949524	0.2892272075017293
47	10282	0.6088880697886149	0.6160183350245158	0.6137847105662028	0.5901532371838888
48	10283	0.7183249195416769	0.6456881562868754	0.6488886475563049	0.5652346014976501
49	10284	0.8279369274775187	0.7728433211644491	0.7749454577763876	0.6892858743667603
50	10285	0.8344677289326986	0.8120750784873962	0.8128379185994467	0.7559535702069601
51	10286	0.8852126399676005	0.8507787585258484	0.8526464104652405	0.7978749672571818
52	10287	0.9872905015945435	0.9787220557530721	0.9799237648646036	0.8781275351842245
53	10288	0.9999999602635702	0.9993164340655009	0.9993370970090231	0.9898341496785482
54	10289	0.9098449945449829	0.8844884832700094	0.8898906707763672	0.8391202688217163
55	10290	1.0	0.9965824683507284	0.996731162071228	0.9839537541071574
56	10291	0.9999906818072001	0.9999906818072001	0.9999906818072001	0.9997265537579855
57	10292	1.0000000596046448	1.0000000596046448	1.0000000596046448	1.0000000596046448
58	10293	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
59	10294	1.0	1.0	1.0	1.0
60	10295	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
61	10296	0.9465974768002828	0.9999999403953552	0.9999999403953552	0.9999999403953552
62	10297	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
63	10298	0.0	0.0	0.0	0.0
64	10299	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
65	10300	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
66	10301	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
67	10302	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
68	10303	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
69	10304	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
70	10305	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
71	10306	1.0	0.9989108840624491	0.9989108840624491	0.9989108840624491
72	10307	0.9999680916468302	0.9999077518781027	0.9999077518781027	0.9999077518781027
73	10308	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
74	10309	0.9999999205271403	0.9999999205271403	0.9999999205271403	0.9999999205271403
75	10310	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
76	10311	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
77	10312	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
78	10313	0.0	0.0	0.0	0.0
79	10314	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
80	10315	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
81	10326	0.0	0.0	0.0	0.0
82	10619	1.0	1.0	1.0	1.0
83	10620	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
84	10625	0.9342329303423563	0.9228273232777914	0.9417915940284729	0.8691754937171936
85	10626	0.9882607261339823	0.978751003742218	0.9925132791201273	0.9145388603210449
86	10631	0.8065099120140076	0.805229922135671	0.8031167785326639	0.7867603302001953
87	10632	0.636711061000824	0.6171082258224487	0.6170045137405396	0.5812624295552572
88	10633	0.5398109157880148	0.4904686013857524	0.4948035577932994	0.4217085540294647
89	10634	0.0	0.0	0.0	0.0
90	10635	0.0	0.0	0.0	0.0
91	10636	0.0	0.0	0.0	0.0
92	10637	0.9941719571749369	0.9935453732808431	0.9937950571378072	0.9712550838788351
93	10638	0.6806895136833191	0.632563849290212	0.6389689842859904	0.5529800653457642
94	10639	0.8222651282946268	0.6858042081197103	0.7052691578865051	0.5643126765886942
95	10642	0.6255404154459635	0.630212148030599	0.6300391356150309	0.6061828335126241
96	10643	0.6844862898190817	0.6558324297269186	0.65894083182017	0.5805412729581197
97	10644	0.6887385845184326	0.6420574188232422	0.6442439556121826	0.5656743248303732
98	10645	0.7081598043441772	0.5726156234741211	0.5764248470465342	0.5381757020950317
99	10646	0.8193273146947225	0.815731922785441	0.8169918656349182	0.7884085575739542
100	10647	0.8503355979919434	0.7989148497581482	0.8018928368886312	0.7393823862075806
101	10648	0.9503861665725708	0.9317610263824463	0.9362646142641703	0.8459096749623617
102	10649	0.999921719233195	0.9513465762138367	0.9515873193740845	0.9447307189305624
103	10650	0.9872282942136129	0.9872282942136129	0.9872282942136129	0.9872282942136129
104	10651	0.7661630312601725	0.7632038394610087	0.7632038394610087	0.7632038394610087
105	10652	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
106	10653	0.9980172316233317	0.9980172316233317	0.9980172316233317	0.9980172316233317
107	10654	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
108	10655	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
109	10656	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
110	10657	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
111	10658	0.9917367696762085	0.9917367696762085	0.9917367696762085	0.9917367696762085
112	10659	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
113	10660	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
114	10661	0.9999999205271403	0.9999999205271403	0.9999999205271403	0.9999999205271403
115	10662	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9999999403953552
116	10663	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
117	10664	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9999999403953552
118	10665	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
119	10666	1.0	1.0	1.0	1.0
120	10667	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
121	10668	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
122	10669	1.0	1.0	1.0	1.0
123	10670	1.0000000794728596	1.0000000794728596	1.0000000794728596	1.0000000794728596
124	10671	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
125	10672	1.0	1.0	1.0	1.0
126	10673	0.9999999205271403	0.9999999205271403	0.9999999205271403	0.9999999205271403
127	10674	1.0	1.0	1.0	1.0
128	10675	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
129	10676	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
130	10677	1.0	1.0	1.0	1.0
131	10678	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
132	10681	1.0	1.0	1.0	1.0
133	10685	0.0	0.0	0.0	0.0
134	10687	0.0	0.0	0.0	0.0
135	10688	0.0	0.0	0.0	0.0
136	10858	0.3333332935969035	0.3333332935969035	0.3333332935969035	0.3333332935969035
137	10977	0.5703020294507345	0.586866021156311	0.586866021156311	0.586866021156311
138	10986	0.10077402740716934	0.19390333195527396	0.07764364158113797	0.05503669505318006
139	10987	0.18791782359282175	0.9547147949536642	0.1678340087334315	0.14077233523130417
140	10990	0.9050044814745585	0.9032976826032003	0.903407076994578	0.8966408769289652
141	10991	0.8792282938957214	0.8898483117421468	0.88812788327535	0.8819957971572876
142	10992	0.8546426693598429	0.8334707816441854	0.8346626957257589	0.759973148504893
143	10993	0.0	0.0	0.0	0.0
144	10994	0.0	0.0	0.0	0.0
145	10995	0.5583606561024984	0.5537339250246683	0.5544386903444926	0.4976029396057129
146	10996	0.5249655644098917	0.49928684035936993	0.5058765808741251	0.4153396487236023
147	10997	0.6145175298055013	0.5864234368006388	0.5889861981074015	0.5119713445504507
148	10998	0.591058353583018	0.5858132441838583	0.5871232946713766	0.5406118631362915
149	10999	0.8817805250485738	0.8102893431981405	0.8193011085192362	0.7169418334960938
150	11004	0.9993037581443787	0.9928539196650187	0.9928539196650187	0.9716211358706156
151	11005	0.9187125364939371	0.9742686748504639	0.971994936466217	0.9010260502497355
152	11006	0.5336279372374216	0.5763005713621775	0.5613400836785635	0.4375344514846802
153	11007	0.7385141650835673	0.7902201612790426	0.7874421874682108	0.655971089998881
154	11008	0.43647004167238873	0.4067673285802205	0.4067673285802205	0.3628261089324951
155	11009	0.7037463784217834	0.7089669108390808	0.7127978006998698	0.6963570316632589
156	11010	0.6363040606180826	0.6678259968757629	0.671392818291982	0.6360634764035543
157	11011	0.33742091059684753	0.34443135062853497	0.3460480868816376	0.33577712376912433
158	11012	0.9287307262420654	0.928829292456309	0.928829292456309	0.9287307262420654
159	11013	0.958305299282074	0.9603180289268494	0.9603180289268494	0.9596088727315267
160	11014	0.9553181529045105	0.9555467963218689	0.9555467963218689	0.9514447450637817
161	11015	0.9932219187418619	0.9939417243003845	0.9939417243003845	0.993123988310496
162	11016	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
163	11017	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
164	11018	0.9979671438535055	0.9981270829836527	0.9981270829836527	0.9979559977849325
165	11019	0.9920626481374105	0.9919189214706421	0.9919189214706421	0.9919189214706421
166	11020	0.9929204185803732	0.9929121732711792	0.9929121732711792	0.9929121732711792
167	11021	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9999999403953552
168	11022	0.999999980131785	0.999999980131785	0.999999980131785	0.999999980131785
169	11023	0.9989219307899475	0.9989219307899475	0.9989219307899475	0.9989219307899475
170	11024	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9999999602635702
171	11025	0.985787590344747	0.985787590344747	0.985787590344747	0.985787590344747
172	11026	0.9709493319193522	0.9709493319193522	0.9709493319193522	0.9709493319193522
173	11027	0.9723634521166483	0.9723634521166483	0.9723634521166483	0.9723634521166483
174	11028	0.9936856627464294	0.9936856627464294	0.9936856627464294	0.9936856627464294
175	11029	1.0	1.0	1.0	1.0
176	11030	0.9716265797615051	0.9716429313023885	0.9716429313023885	0.9716265797615051
177	11031	0.9999895493189493	1.0	1.0	0.9999895493189493
178	11032	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
179	11033	0.7749768694241842	0.7749768694241842	0.7749768694241842	0.7749768694241842
180	11034	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
181	11035	0.9804365634918213	0.9804365634918213	0.9804365634918213	0.9804365634918213
182	11036	0.9635759194691976	0.9635759194691976	0.9635759194691976	0.9635759194691976
183	11037	0.9790478150049845	0.9768971006075541	0.9768971006075541	0.9768971006075541
184	11038	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
185	11041	1.0000000198682149	1.0000000198682149	1.0000000198682149	1.0000000198682149
186	11042	1.0	1.0	1.0	1.0
187	11043	0.997809648513794	0.997809648513794	0.997809648513794	0.997809648513794
188	11044	0.0	0.0	0.0	0.0
189	11045	0.0	0.0	0.0	0.0
190	11046	1.0	1.0	1.0	1.0
191	11047	0.0	0.0	0.0	0.0
192	11048	0.0	0.0	0.0	0.0
193	11049	0.0	0.0	0.0	0.0
194	11061	0.0	0.0	0.0	0.0
195	11070	0.0	0.0	0.0	0.0
196	11072	0.0	0.0	0.0	0.0
197	11080	0.0	0.0	0.0	0.0
198	11217	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
199	11218	0.3302740454673767	0.33026476701100665	0.33026476701100665	0.33026476701100665
200	11223	0.6420187552769979	0.6420187552769979	0.6420187552769979	0.6420052250226339
201	11224	0.31383922696113586	0.312469740708669	0.312469740708669	0.31244370341300964
202	11225	0.41116360823313397	0.41092197100321454	0.41092197100321454	0.41091785828272503
203	11334	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
204	11336	1.0	1.0	1.0	1.0
205	11337	0.9393989642461141	0.997953454653422	0.9421184261639913	0.9436454772949219
206	11338	0.2211457391579946	0.32906506458918255	0.23108487327893576	0.23108487327893576
207	11346	0.0614866279065609	0.14864983161290488	0.061778673281272255	0.06487732132275899
208	11347	0.22438713908195496	0.3912084102630615	0.20148426791032156	0.21267372369766235
209	11348	0.9999999602635702	0.9999999602635702	0.9999999602635702	0.9965478976567587
210	11349	0.997071901957194	1.0	1.0	0.9991827209790548
211	11350	0.9985372026761373	0.9985372026761373	0.9985372026761373	0.9985372026761373
212	11351	0.5825476050376892	0.7511606812477112	0.7511606812477112	0.879944920539856
213	11352	0.9297869801521301	0.9682930509249369	0.9429721236228943	0.9548855821291605
214	11353	0.3585334320863088	0.35038624207178753	0.3494018812974294	0.29987460374832153
215	11354	0.2933923006057739	0.2915225724379222	0.29134822885195416	0.2685430645942688
216	11355	0.4172527988751729	0.41597264011700946	0.40918325384457904	0.38925425211588544
217	11356	0.3196115493774414	0.31627921263376874	0.3158515989780426	0.29136475920677185
218	11357	0.5013121763865153	0.4634635051091512	0.44831134875615436	0.38218838969866437
219	11358	0.8585477868715922	0.7161169449488322	0.7209874788920084	0.5918906132380167
220	11362	0.9999999403953552	0.9999999403953552	0.9999999403953552	0.9999999403953552
221	11363	0.9969626069068909	0.993645191192627	0.993645191192627	0.9802587032318115
222	11364	0.992193321386973	0.99042942126592	0.99042942126592	0.97281281153361
223	11365	0.9845422903696696	0.975064198176066	0.9750405550003052	0.9502027630805969
224	11366	0.7690822879473368	0.784999430179596	0.7840157548586527	0.654718816280365
225	11367	0.8037694295247396	0.8312402367591858	0.8276075720787048	0.7429932157198588
226	11368	0.895767867565155	0.956630806128184	0.9565098683039347	0.820344885190328
227	11369	0.9844099680582682	0.9844099680582682	0.9844099680582682	0.9844099680582682
228	11370	0.8485762476921082	0.8555533289909363	0.8559293945630392	0.8485762476921082
229	11371	0.5320595105489095	0.5334480404853821	0.5336873133977255	0.5320595105489095
230	11372	0.39405572414398193	0.3939303557078044	0.3939303557078044	0.3939303557078044
231	11373	0.9653060038884481	0.9653060038884481	0.9653060038884481	0.9653060038884481
