,iso3,long,lat,SSP1,SSP3,SSP5
1203,CAN14480.0,49.5,-99.5,6.32,10.65,-1.84
1204,CAN14481.0,49.5,-98.5,4.33,8.49,-1.55
1205,CAN14482.0,49.5,-97.5,0.19,5.38,-0.01
1206,CAN14483.0,49.5,-96.5,0.01,3.01,-0.1
1207,CAN14484.0,49.5,-95.5,0.07,10.7,0.0
1208,CAN14485.0,49.5,-94.5,1.21,17.74,-0.52
1209,CAN14486.0,49.5,-93.5,4.12,6.8,-2.74
1210,CAN14487.0,49.5,-92.5,0.0,0.0,-2.78
1211,CAN14489.0,49.5,-90.5,98.84,115.13,3.65
1212,CAN14490.0,49.5,-89.5,69.62,74.48,2.17
1213,CAN14491.0,49.5,-88.5,15.38,15.69,0.6
1214,CAN14495.0,49.5,-84.5,6.97,7.01,0.31
1215,CAN14496.0,49.5,-83.5,7.97,8.73,0.15
1216,CAN14497.0,49.5,-82.5,7.34,9.24,-0.1
1217,CAN14498.0,49.5,-81.5,83.96,107.42,0.81
1218,CAN14499.0,49.5,-80.5,1217.18,1627.07,5.19
1219,CAN14500.0,49.5,-79.5,2875.98,3685.82,3.16
1220,CAN14501.0,49.5,-78.5,-0.05,-17.39,0.36
1221,CAN14502.0,49.5,-77.5,-0.52,-14.41,-0.52
1222,CAN14506.0,49.5,-73.5,0.0,0.0,0.0
1223,CAN14507.0,49.5,-72.5,200.74,118.41,19.54
1224,CAN14508.0,49.5,-71.5,78.33,83.51,3.02
1225,CAN14511.0,49.5,-68.5,11.24,16.47,0.96
1226,CAN14513.0,49.5,-66.5,44.42,68.37,3.43
1227,CAN14514.0,49.5,-65.5,41.09,41.4,-3.46
1228,CAN14522.0,49.5,-57.5,9.98,22.13,-0.14
1229,CAN14815.0,48.5,-124.5,8.83,9.76,-0.27
1230,CAN14816.0,48.5,-123.5,9.57,5.23,-0.79
1231,CAN14817.0,48.5,-122.5,13.46,9.61,-0.44
1232,CAN14818.0,48.5,-121.5,47.2,64.77,47.2
1233,CAN14819.0,48.5,-120.5,-2.3,-15.58,-2.3
1234,CAN14820.0,48.5,-119.5,0.0,0.0,0.0
1235,CAN14821.0,48.5,-118.5,-2.56,-15.1,-2.56
1236,CAN14822.0,48.5,-117.5,-5.02,-29.89,-5.02
1237,CAN14823.0,48.5,-116.5,0.24,-15.72,0.0
1238,CAN14824.0,48.5,-115.5,0.0,-26.82,0.0
1239,CAN14825.0,48.5,-114.5,30.06,10.02,-0.15
1240,CAN14826.0,48.5,-113.5,20.12,12.95,-0.79
1241,CAN14827.0,48.5,-112.5,15.4,11.19,-3.39
1242,CAN14828.0,48.5,-111.5,44.33,19.36,-2.43
1243,CAN14829.0,48.5,-110.5,11.09,13.78,0.0
1244,CAN14830.0,48.5,-109.5,0.0,-49.06,-5.88
1245,CAN14831.0,48.5,-108.5,-0.33,-11.06,-0.33
1246,CAN14832.0,48.5,-107.5,0.0,-59.88,0.0
1247,CAN14833.0,48.5,-106.5,534.91,730.25,-4.76
1248,CAN14834.0,48.5,-105.5,-2.29,-8.34,-5.23
1249,CAN14835.0,48.5,-104.5,-1.09,-5.89,-1.14
1250,CAN14836.0,48.5,-103.5,37.41,-95.33,-61.22
1251,CAN14837.0,48.5,-102.5,0.0,0.0,0.0
1252,CAN14838.0,48.5,-101.5,0.0,0.0,0.0
1253,CAN14839.0,48.5,-100.5,0.0,0.0,0.0
1254,CAN14840.0,48.5,-99.5,0.0,0.0,-0.0
1255,CAN14841.0,48.5,-98.5,0.0,0.0,0.0
1256,CAN14842.0,48.5,-97.5,0.0,0.0,0.0
1257,CAN14843.0,48.5,-96.5,76.4,82.23,5.76
1258,CAN14844.0,48.5,-95.5,2.21,2.86,-2.28
1259,CAN14845.0,48.5,-94.5,0.98,1.0,-0.07
1260,CAN14846.0,48.5,-93.5,0.0,0.0,-0.18
1261,CAN14847.0,48.5,-92.5,0.0,0.0,0.0
1262,CAN14848.0,48.5,-91.5,4.22,4.26,3.31
1263,CAN14849.0,48.5,-90.5,19.94,21.62,0.51
1264,CAN14850.0,48.5,-89.5,0.56,0.57,0.0
1265,CAN14851.0,48.5,-88.5,0.0,0.0,0.0
1266,CAN14856.0,48.5,-83.5,0.0,0.0,0.0
1267,CAN14858.0,48.5,-81.5,0.15,0.15,0.02
1268,CAN14859.0,48.5,-80.5,-0.58,-1.15,1.68
1269,CAN14860.0,48.5,-79.5,-2.47,-6.67,2.59
1270,CAN14861.0,48.5,-78.5,0.0,-50.0,0.0
1271,CAN14862.0,48.5,-77.5,-50.0,-50.0,0.0
1272,CAN14866.0,48.5,-73.5,0.0,0.0,-0.0
1273,CAN14867.0,48.5,-72.5,0.44,0.54,-3.26
1274,CAN14868.0,48.5,-71.5,1.46,2.03,-0.7
1275,CAN14869.0,48.5,-70.5,0.0,0.0,0.0
1276,CAN14870.0,48.5,-69.5,0.75,0.45,1.59
1277,CAN14871.0,48.5,-68.5,-0.01,-0.04,-0.31
1278,CAN14872.0,48.5,-67.5,0.0,0.0,-0.24
1279,CAN14873.0,48.5,-66.5,0.0,0.0,0.0
1280,CAN14874.0,48.5,-65.5,0.0,0.0,0.0
1281,CAN14875.0,48.5,-64.5,0.0,0.0,0.0
1282,CAN14881.0,48.5,-58.5,0.0,0.0,0.0
1283,CAN14885.0,48.5,-54.5,0.0,0.0,0.0
1284,CAN15219.0,47.5,-80.5,0.0,0.0,0.0
1285,CAN15220.0,47.5,-79.5,0.0,0.0,0.0
1286,CAN15221.0,47.5,-78.5,0.0,0.0,0.0
1287,CAN15222.0,47.5,-77.5,-3.42,-42.16,-3.42
1288,CAN15227.0,47.5,-72.5,0.01,-47.91,-7.53
1289,CAN15228.0,47.5,-71.5,11.78,-59.43,-12.09
1290,CAN15229.0,47.5,-70.5,0.0,0.0,0.0
1291,CAN15230.0,47.5,-69.5,-2.46,-23.56,-2.48
1292,CAN15231.0,47.5,-68.5,0.0,0.0,0.0
1293,CAN15232.0,47.5,-67.5,0.0,0.0,0.0
1294,CAN15233.0,47.5,-66.5,-1.02,-30.93,-1.02
1295,CAN15234.0,47.5,-65.5,0.0,0.0,0.0
1296,CAN15235.0,47.5,-64.5,4.77,47.66,0.0
1297,CAN15240.0,47.5,-59.5,35.42,-30.03,0.0
1298,CAN15246.0,47.5,-53.5,1.04,37.88,-0.0
1299,CAN15247.0,47.5,-52.5,26.83,-71.46,-1.79
1300,CAN15574.0,46.5,-85.5,58.69,-57.75,-2.29
1301,CAN15575.0,46.5,-84.5,16.22,-66.92,-2.59
1302,CAN15576.0,46.5,-83.5,192.75,-32.89,-3.56
1303,CAN15577.0,46.5,-82.5,250.3,-49.8,-3.02
1304,CAN15578.0,46.5,-81.5,164.79,-52.14,-3.44
1305,CAN15579.0,46.5,-80.5,42.8,-48.42,-1.54
1306,CAN15580.0,46.5,-79.5,30.96,-48.5,-1.58
1307,CAN15581.0,46.5,-78.5,23.77,-37.29,-1.66
1308,CAN15582.0,46.5,-77.5,58.49,-9.29,-3.07
1309,CAN15583.0,46.5,-76.5,27.65,-7.61,-3.9
1310,CAN15584.0,46.5,-75.5,119.27,-28.61,-10.73
1311,CAN15585.0,46.5,-74.5,70.66,-33.44,-6.39
1312,CAN15586.0,46.5,-73.5,138.49,-48.85,-8.98
1313,CAN15587.0,46.5,-72.5,-3.48,-79.53,-16.27
1314,CAN15588.0,46.5,-71.5,7.69,-41.42,-7.27
1315,CAN15589.0,46.5,-70.5,1.19,-17.68,-0.04
1316,CAN15590.0,46.5,-69.5,0.0,0.0,0.0
1317,CAN15592.0,46.5,-67.5,0.0,0.0,0.0
1318,CAN15593.0,46.5,-66.5,0.0,0.0,0.0
1319,CAN15594.0,46.5,-65.5,0.0,0.0,0.0
1320,CAN15595.0,46.5,-64.5,0.0,0.0,0.0
1321,CAN15596.0,46.5,-63.5,0.0,0.0,0.0
1322,CAN15598.0,46.5,-61.5,0.0,0.0,0.0
1323,CAN15599.0,46.5,-60.5,0.0,0.0,0.0
1324,CAN15600.0,46.5,-59.5,0.0,0.0,0.0
1325,CAN15936.0,45.5,-83.5,0.0,0.0,0.0
1326,CAN15937.0,45.5,-82.5,0.0,0.0,0.0
1327,CAN15938.0,45.5,-81.5,0.0,0.0,0.0
1328,CAN15939.0,45.5,-80.5,0.0,0.0,0.0
1329,CAN15940.0,45.5,-79.5,0.0,0.0,0.0
1330,CAN15941.0,45.5,-78.5,0.0,100.0,0.0
1331,CAN15942.0,45.5,-77.5,0.0,-0.79,0.0
1332,CAN15943.0,45.5,-76.5,0.0,100.0,0.0
1333,CAN15944.0,45.5,-75.5,0.0,0.0,0.0
1334,CAN15945.0,45.5,-74.5,0.0,0.0,0.0
1335,CAN15946.0,45.5,-73.5,0.0,0.0,0.0
1336,CAN15947.0,45.5,-72.5,0.0,0.0,0.0
1337,CAN15948.0,45.5,-71.5,1.48,-11.57,-11.39
1338,CAN15949.0,45.5,-70.5,-47.76,-71.66,-74.82
1339,CAN15952.0,45.5,-67.5,0.52,-12.05,-11.98
1340,CAN15953.0,45.5,-66.5,16.99,-10.59,-9.91
1341,CAN15954.0,45.5,-65.5,12.98,-36.58,-37.18
1342,CAN15955.0,45.5,-64.5,36.8,-29.39,-26.05
1343,CAN15956.0,45.5,-63.5,-8.11,-19.22,-26.04
1344,CAN15957.0,45.5,-62.5,48.19,-13.28,-12.14
1345,CAN15958.0,45.5,-61.5,14.24,-21.12,-22.31
1346,CAN15959.0,45.5,-60.5,6.13,-13.77,-12.29
1347,CAN16297.0,44.5,-82.5,-25.12,-28.02,-28.67
1348,CAN16298.0,44.5,-81.5,6.81,-13.18,-13.35
1349,CAN16299.0,44.5,-80.5,-4.61,-11.58,-11.1
1350,CAN16300.0,44.5,-79.5,3.89,-2.66,-2.49
1351,CAN16301.0,44.5,-78.5,4.94,4.9,-4.83
1352,CAN16302.0,44.5,-77.5,87.37,82.38,-1.89
1353,CAN16303.0,44.5,-76.5,146.62,132.6,-4.07
1354,CAN16304.0,44.5,-75.5,307.42,293.84,-3.21
1355,CAN16305.0,44.5,-74.5,100.13,97.12,-4.01
1356,CAN16306.0,44.5,-73.5,118.36,115.09,-5.6
1357,CAN16313.0,44.5,-66.5,56.73,54.18,-1.61
1358,CAN16314.0,44.5,-65.5,61.88,61.37,-1.06
1359,CAN16315.0,44.5,-64.5,55.34,53.66,-3.72
1360,CAN16316.0,44.5,-63.5,35.32,35.3,-2.56
1361,CAN16657.0,43.5,-82.5,57.69,52.67,-2.32
1362,CAN16658.0,43.5,-81.5,269.43,199.1,-17.69
1363,CAN16659.0,43.5,-80.5,180.21,141.51,-17.43
1364,CAN16660.0,43.5,-79.5,146.87,67.84,-8.09
1365,CAN16661.0,43.5,-78.5,55.37,20.13,-4.84
1366,CAN16662.0,43.5,-77.5,48.81,31.31,-6.1
1367,CAN16663.0,43.5,-76.5,56.41,31.12,-4.82
1368,CAN16673.0,43.5,-66.5,57.11,42.63,-2.52
1369,CAN17016.0,42.5,-83.5,31.5,30.08,-4.32
1370,CAN17017.0,42.5,-82.5,43.44,41.71,-9.44
1371,CAN17018.0,42.5,-81.5,46.65,47.26,-10.52
1372,CAN17019.0,42.5,-80.5,39.04,40.54,-10.11
1373,CAN17020.0,42.5,-79.5,12.43,16.37,-2.83
1374,CAN17021.0,42.5,-78.5,8.0,11.03,-0.57
1375,CAN17376.0,41.5,-83.5,7.64,8.65,-0.01
1376,CAN17377.0,41.5,-82.5,5.02,9.62,0.0
1377,CAN17378.0,41.5,-81.5,5.65,11.79,0.0
1378,EST11005.0,59.5,25.5,9.56,12.19,0.0
1379,EST11006.0,59.5,26.5,12.8,15.18,-0.46
1380,EST11361.0,58.5,21.5,17.63,26.0,0.0
1381,EST11362.0,58.5,22.5,37.78,40.44,2.39
1382,EST11363.0,58.5,23.5,6.63,6.91,0.56
1383,EST11366.0,58.5,26.5,4.04,4.1,0.56
1384,LVA11364.0,58.5,24.5,7.1,7.31,0.34
1385,LVA11365.0,58.5,25.5,0.0,0.02,0.0
1386,LVA11721.0,57.5,21.5,0.0,0.12,0.0
1387,LVA11722.0,57.5,22.5,2470.67,2713.97,0.0
1388,LVA11723.0,57.5,23.5,0.0,0.0,0.0
1389,LVA11724.0,57.5,24.5,-7.15,1.093619067107622e+17,-7.15
1390,LVA11725.0,57.5,25.5,160213.46,-100.0,-100.0
1391,LVA11726.0,57.5,26.5,89.04,1.5996395800192622e+18,11.07
1392,LVA11727.0,57.5,27.5,0.0,-27.55,0.0
1393,LVA12086.0,56.5,26.5,1629.36,-16.51,0.0
1394,LVA12087.0,56.5,27.5,34.76,-56.98,-7.58
1395,LVA12088.0,56.5,28.5,0.0,-28.73,0.0
1396,LVA12447.0,55.5,27.5,0.0,0.0,0.0
1397,DNK11708.0,57.5,8.5,0.0,0.0,0.0
1398,DNK11709.0,57.5,9.5,10.1,8.36,-1.54
1399,DNK11710.0,57.5,10.5,23.24,10.23,-3.03
1400,DNK11711.0,57.5,11.5,42.34,9.97,-7.51
1401,DNK12068.0,56.5,8.5,10.17,10.17,0.0
1402,DNK12069.0,56.5,9.5,144.09,-17.89,-14.65
1403,DNK12070.0,56.5,10.5,104.26,77.81,-17.97
1404,DNK12072.0,56.5,12.5,0.0,-50.0,0.0
1405,DNK12429.0,55.5,9.5,-100.0,-100.0,-100.0
1406,DNK12430.0,55.5,10.5,-4.9,-47.33,-4.9
1407,DNK12431.0,55.5,11.5,0.0,-6.15,0.0
1408,DNK12432.0,55.5,12.5,0.0,-26.21,0.0
1409,DNK12434.0,55.5,14.5,-37.01,-38.95,-18.82
1410,DNK12435.0,55.5,15.5,13.6,99.71,4.31
1411,DNK12795.0,54.5,15.5,0.0,0.0,-5.29
1412,LTU12081.0,56.5,21.5,109.08,126.64,17.48
1413,LTU12082.0,56.5,22.5,478.05,510.38,13.19
1414,LTU12083.0,56.5,23.5,0.0,0.0,0.0
1415,LTU12084.0,56.5,24.5,0.0,0.0,0.0
1416,LTU12085.0,56.5,25.5,0.0,0.0,0.0
1417,LTU12441.0,55.5,21.5,0.0,0.0,0.0
1418,LTU12442.0,55.5,22.5,0.0,0.0,0.0
1419,LTU12443.0,55.5,23.5,0.0,0.0,0.0
1420,LTU12444.0,55.5,24.5,0.0,0.0,0.0
1421,LTU12445.0,55.5,25.5,0.0,0.0,0.0
1422,LTU12446.0,55.5,26.5,0.0,0.0,0.0
1423,LTU12802.0,54.5,22.5,0.0,0.0,0.0
1424,LTU12803.0,54.5,23.5,0.0,0.0,0.0
1425,LTU12804.0,54.5,24.5,0.0,0.0,0.0
1426,LTU12805.0,54.5,25.5,0.0,0.0,0.0
1427,LTU12806.0,54.5,26.5,0.0,0.0,0.0
1428,LTU13163.0,53.5,23.5,0.0,0.0,0.0
1429,LTU13164.0,53.5,24.5,1755285457268561.2,190.74,2254848272511.3
1430,IRL12411.0,55.5,-8.5,203.88,182.89,1.6062381052193363e+17
1431,IRL12412.0,55.5,-7.5,7.84,7.84,-1.81
1432,IRL12413.0,55.5,-6.5,0.0,0.0,0.0
1433,IRL12770.0,54.5,-9.5,0.0,0.0,0.0
1434,IRL12771.0,54.5,-8.5,15.95,15.95,-40.21
1435,IRL12772.0,54.5,-7.5,2.17,2.17,-2.26
1436,IRL12773.0,54.5,-6.5,5.29,5.29,0.77
1437,IRL13130.0,53.5,-9.5,26.95,26.95,14.55
1438,IRL13131.0,53.5,-8.5,0.0,0.0,0.0
1439,IRL13132.0,53.5,-7.5,0.0,0.0,0.0
1440,IRL13133.0,53.5,-6.5,0.0,0.0,0.0
1441,IRL13489.0,52.5,-10.5,25.66,26.52,-87.6
1442,IRL13490.0,52.5,-9.5,12.14,14.07,-40.67
1443,IRL13491.0,52.5,-8.5,5.42,6.44,-3.54
1444,IRL13492.0,52.5,-7.5,-0.84,-1.67,-0.39
1445,IRL13493.0,52.5,-6.5,-0.37,-0.87,-0.9
1446,IRL13849.0,51.5,-10.5,0.0,0.0,-11.04
1447,IRL13850.0,51.5,-9.5,15.4,18.58,-17.9
1448,IRL13851.0,51.5,-8.5,52.61,54.02,2.13
1449,DEU12428.0,55.5,8.5,139.31,143.82,34.74
1450,DEU12788.0,54.5,8.5,54.01,54.94,19.48
1451,DEU12789.0,54.5,9.5,4.47,5.84,-9.15
1452,DEU12790.0,54.5,10.5,1.13,2.09,-11.07
1453,DEU12791.0,54.5,11.5,1.73,2.68,-5.71
1454,DEU12792.0,54.5,12.5,0.0,0.0,0.0
1455,DEU12793.0,54.5,13.5,0.0,0.0,0.0
1456,DEU12794.0,54.5,14.5,0.0,0.0,0.0
1457,DEU13146.0,53.5,6.5,0.0,0.0,0.0
1458,DEU13147.0,53.5,7.5,0.0,0.0,0.0
1459,DEU13148.0,53.5,8.5,0.0,0.0,0.0
1460,DEU13149.0,53.5,9.5,0.0,0.0,0.0
1461,DEU13150.0,53.5,10.5,0.0,0.0,0.0
1462,DEU13151.0,53.5,11.5,0.0,0.0,0.0
1463,DEU13152.0,53.5,12.5,0.0,0.0,0.0
1464,DEU13153.0,53.5,13.5,1.96,9.39,6.22
1465,DEU13154.0,53.5,14.5,26.87,-20.31,0.7
1466,DEU13506.0,52.5,6.5,72.25,-13.67,-4.91
1467,DEU13507.0,52.5,7.5,13.39,-15.65,-3.58
1468,DEU13508.0,52.5,8.5,25.25,-21.88,-3.29
1469,DEU13509.0,52.5,9.5,6.14,-46.04,-7.91
1470,DEU13510.0,52.5,10.5,0.75,-4.55,-2.96
1471,DEU13511.0,52.5,11.5,-0.42,-2.16,-0.48
1472,DEU13512.0,52.5,12.5,0.0,0.0,0.0
1473,DEU13513.0,52.5,13.5,0.0,0.0,0.0
1474,DEU13514.0,52.5,14.5,6.36,-9.53,-6.54
1475,DEU13865.0,51.5,5.5,55.07,-27.64,-7.41
1476,DEU13866.0,51.5,6.5,7.42,-7.79,-2.18
1477,DEU13867.0,51.5,7.5,-1.66,-5.1,-2.29
1478,DEU13868.0,51.5,8.5,24.19,-36.67,-26.19
1479,DEU13869.0,51.5,9.5,165.54,-68.08,-24.53
1480,DEU13870.0,51.5,10.5,105.26,-68.67,-14.44
1481,DEU13871.0,51.5,11.5,88.58,-58.75,-15.67
1482,DEU13872.0,51.5,12.5,11.3,-38.47,-6.76
1483,DEU13873.0,51.5,13.5,9.23,-39.84,-8.18
1484,DEU13874.0,51.5,14.5,4.85,-27.13,-6.72
1485,DEU13875.0,51.5,15.5,30.43,-31.36,-8.1
1486,DEU14225.0,50.5,5.5,19.58,-41.07,-10.03
1487,DEU14226.0,50.5,6.5,3.11,-5.94,-0.28
1488,DEU14227.0,50.5,7.5,22.76,-7.29,-2.9
1489,DEU14228.0,50.5,8.5,0.02,-1.78,-0.81
1490,DEU14229.0,50.5,9.5,2.33,-9.09,-3.7
1491,DEU14230.0,50.5,10.5,8.22,-17.78,-12.31
1492,DEU14231.0,50.5,11.5,12.21,-20.98,-15.25
1493,DEU14232.0,50.5,12.5,0.8,-10.12,-6.2
1494,DEU14233.0,50.5,13.5,0.0,0.0,0.0
1495,DEU14234.0,50.5,14.5,0.0,0.0,0.0
1496,DEU14589.0,49.5,9.5,0.0,0.0,0.0
1497,DEU14590.0,49.5,10.5,0.0,0.0,0.0
1498,DEU14591.0,49.5,11.5,-0.86,-2.78,-0.86
1499,DEU14592.0,49.5,12.5,0.0,0.0,0.0
1500,DEU14593.0,49.5,13.5,0.0,0.0,0.0
1501,DEU14949.0,48.5,9.5,0.0,0.0,0.0
1502,DEU14950.0,48.5,10.5,0.0,0.0,0.0
1503,DEU14951.0,48.5,11.5,18.05,-37.85,-0.38
1504,DEU15308.0,47.5,8.5,19.28,-49.18,-0.25
1505,IMN12775.0,54.5,-4.5,0.0,0.0,0.0
1506,POL12796.0,54.5,16.5,0.0,100.0,0.0
1507,POL12797.0,54.5,17.5,-2.52,-11.47,-2.52
1508,POL12798.0,54.5,18.5,3.93,-16.42,-3.47
1509,POL12799.0,54.5,19.5,-1.75,-19.16,-1.75
1510,POL12800.0,54.5,20.5,-1.16,-6.93,-1.16
1511,POL12801.0,54.5,21.5,4.3,-15.48,-1.33
1512,POL13155.0,53.5,15.5,0.51,-15.03,-0.74
1513,POL13156.0,53.5,16.5,0.0,0.0,0.0
1514,POL13157.0,53.5,17.5,0.0,0.0,0.0
1515,POL13158.0,53.5,18.5,0.0,0.0,0.0
1516,POL13159.0,53.5,19.5,0.0,0.0,0.0
1517,POL13160.0,53.5,20.5,0.0,0.0,0.0
1518,POL13161.0,53.5,21.5,7.12,6.65,-16.44
1519,POL13162.0,53.5,22.5,2.23,0.06,-13.21
1520,POL13515.0,52.5,15.5,-4.34,1.87,-31.87
1521,POL13516.0,52.5,16.5,-25.25,2.15,-32.19
1522,POL13517.0,52.5,17.5,4.42,-2.88,-12.82
1523,POL13518.0,52.5,18.5,47.18,-8.78,-15.18
1524,POL13519.0,52.5,19.5,-10.6,-3.17,-18.24
1525,POL13520.0,52.5,20.5,-19.29,-0.0,-20.11
1526,POL13521.0,52.5,21.5,-5.68,-2.33,-14.45
1527,POL13522.0,52.5,22.5,-7.74,-4.46,-18.4
1528,POL13523.0,52.5,23.5,203.08,-13.68,-13.77
1529,POL13876.0,51.5,16.5,41.86,-5.12,-15.82
1530,POL13877.0,51.5,17.5,-11.25,-5.01,-25.03
1531,POL13878.0,51.5,18.5,8.11,-2.6,-8.73
1532,POL13879.0,51.5,19.5,1.09,-0.75,-7.48
1533,POL13880.0,51.5,20.5,3.13,-0.35,-3.4
1534,POL13881.0,51.5,21.5,-3.57,-0.64,-5.5
1535,POL13882.0,51.5,22.5,-5.9,-1.44,-9.86
1536,POL13883.0,51.5,23.5,-4.11,-1.02,-8.87
1537,POL14239.0,50.5,19.5,33.06,0.8,-27.45
1538,POL14240.0,50.5,20.5,39.63,-7.46,-23.46
1539,POL14241.0,50.5,21.5,-14.73,11.07,-32.17
1540,POL14242.0,50.5,22.5,51.88,51.36,-26.72
1541,POL14243.0,50.5,23.5,46.28,45.95,-29.36
1542,POL14244.0,50.5,24.5,19.92,19.69,-12.32
1543,POL14603.0,49.5,23.5,19.18,19.19,-24.18
1544,BLR12807.0,54.5,27.5,38.76,38.66,-16.92
1545,BLR12808.0,54.5,28.5,52.72,43.24,-19.75
1546,BLR12809.0,54.5,29.5,105.24,66.8,-21.75
1547,BLR13165.0,53.5,25.5,61.79,15.72,-1.38
1548,BLR13166.0,53.5,26.5,49.72,13.91,-2.0
1549,BLR13167.0,53.5,27.5,34.47,24.46,-6.13
1550,BLR13168.0,53.5,28.5,36.16,23.12,-2.89
1551,BLR13169.0,53.5,29.5,55.83,33.15,-1.47
1552,BLR13170.0,53.5,30.5,95.21,73.1,-8.48
1553,BLR13524.0,52.5,24.5,20.69,19.5,-2.62
1554,BLR13525.0,52.5,25.5,18.06,17.87,-0.91
1555,BLR13526.0,52.5,26.5,10.73,10.73,-0.15
1556,BLR13527.0,52.5,27.5,12.94,12.84,-0.31
1557,BLR13528.0,52.5,28.5,11.4,11.31,-0.18
1558,BLR13529.0,52.5,29.5,11.78,11.78,0.0
1559,BLR13530.0,52.5,30.5,13.6,13.6,-0.03
1560,BLR13884.0,51.5,24.5,12.51,12.51,-0.0
1561,BLR13885.0,51.5,25.5,9.3,9.3,0.0
1562,BLR13886.0,51.5,26.5,8.13,8.13,-0.02
1563,BLR13887.0,51.5,27.5,8.56,12.2,-2.44
1564,BLR13888.0,51.5,28.5,4.83,7.35,-0.6
1565,BLR13889.0,51.5,29.5,89.71,96.94,4.4
1566,BLR13890.0,51.5,30.5,18.44,18.72,1.77
1567,KAZ12849.0,54.5,69.5,7.76,8.46,0.49
1568,KAZ13203.0,53.5,63.5,20.0,22.28,0.74
1569,KAZ13204.0,53.5,64.5,0.29,0.29,-0.73
1570,KAZ13205.0,53.5,65.5,-40.98,-99.51,-95.69
1571,KAZ13206.0,53.5,66.5,0.0,-31.07,0.0
1572,KAZ13207.0,53.5,67.5,0.0,0.0,0.0
1573,KAZ13208.0,53.5,68.5,-62.34,-70.83,-62.66
1574,KAZ13209.0,53.5,69.5,9.93,-45.03,0.0
1575,KAZ13210.0,53.5,70.5,0.0,0.0,0.0
1576,KAZ13211.0,53.5,71.5,-100.0,16.54,0.0
1577,KAZ13563.0,52.5,63.5,0.0,0.0,0.0
1578,KAZ13564.0,52.5,64.5,-29.84,-62.68,-29.84
1579,KAZ13565.0,52.5,65.5,0.0,-41.58,0.0
1580,KAZ13566.0,52.5,66.5,0.0,0.0,0.0
1581,KAZ13567.0,52.5,67.5,3.04,16.55,-63.0
1582,KAZ13568.0,52.5,68.5,-0.48,-44.15,50.12
1583,KAZ13569.0,52.5,69.5,-16.77,73.03,3763916489767206.0
1584,KAZ13570.0,52.5,70.5,0.0,0.0,0.0
1585,KAZ13571.0,52.5,71.5,0.0,0.0,0.0
1586,KAZ13572.0,52.5,72.5,0.0,0.0,0.0
1587,KAZ13573.0,52.5,73.5,0.0,0.0,0.0
1588,KAZ13574.0,52.5,74.5,0.0,0.0,0.0
1589,KAZ13575.0,52.5,75.5,0.0,0.0,0.0
1590,KAZ13576.0,52.5,76.5,0.0,0.0,0.0
1591,KAZ13577.0,52.5,77.5,0.0,0.0,0.0
1592,KAZ13922.0,51.5,62.5,0.0,0.0,0.0
1593,KAZ13923.0,51.5,63.5,0.0,0.0,0.0
1594,KAZ13924.0,51.5,64.5,0.0,0.0,0.0
1595,KAZ13925.0,51.5,65.5,0.0,0.0,0.0
1596,KAZ13926.0,51.5,66.5,0.0,0.0,0.0
1597,KAZ13927.0,51.5,67.5,0.0,0.0,0.0
1598,KAZ13928.0,51.5,68.5,0.0,0.0,0.0
1599,KAZ13929.0,51.5,69.5,0.0,0.0,0.0
1600,KAZ13930.0,51.5,70.5,0.0,0.0,0.0
1601,KAZ13931.0,51.5,71.5,0.0,0.0,0.0
1602,KAZ13932.0,51.5,72.5,0.0,0.0,0.0
1603,KAZ13933.0,51.5,73.5,0.0,0.0,0.0
1604,KAZ13934.0,51.5,74.5,0.0,0.0,0.0
1605,KAZ13935.0,51.5,75.5,0.0,0.0,0.0
1606,KAZ13936.0,51.5,76.5,0.0,0.0,0.0
1607,KAZ13937.0,51.5,77.5,0.0,0.0,0.0
1608,KAZ13938.0,51.5,78.5,0.0,0.0,0.0
1609,KAZ14270.0,50.5,50.5,0.0,0.0,0.0
1610,KAZ14271.0,50.5,51.5,0.0,0.0,0.0
1611,KAZ14272.0,50.5,52.5,0.0,0.0,0.0
1612,KAZ14273.0,50.5,53.5,0.0,0.0,0.0
1613,KAZ14282.0,50.5,62.5,1.69,0.0,-3.7
1614,KAZ14283.0,50.5,63.5,5.39,3.36,2.42
1615,KAZ14285.0,50.5,65.5,0.55,0.85,-2.76
1616,KAZ14286.0,50.5,66.5,0.0,0.0,-0.85
1617,KAZ14287.0,50.5,67.5,1658.64,1261.9,578.14
1618,KAZ14288.0,50.5,68.5,1349.51,1369.89,52.72
1619,KAZ14289.0,50.5,69.5,629.16,716.77,20.59
1620,KAZ14290.0,50.5,70.5,233.52,220.39,11.1
1621,KAZ14291.0,50.5,71.5,10.32,15.1,-15.91
1622,KAZ14292.0,50.5,72.5,4.27,7.11,-8.63
1623,KAZ14293.0,50.5,73.5,2.8,3.06,-0.43
1624,KAZ14294.0,50.5,74.5,6.06,7.2,-6.29
1625,KAZ14295.0,50.5,75.5,1.95,5.64,-7.25
1626,KAZ14298.0,50.5,78.5,0.0,0.0,0.0
1627,KAZ14629.0,49.5,49.5,0.0,0.0,0.0
1628,KAZ14630.0,49.5,50.5,10.67,14.22,-17.0
1629,KAZ14634.0,49.5,54.5,0.81,2.36,-13.86
1630,KAZ14635.0,49.5,55.5,0.0,0.0,0.0
1631,KAZ14636.0,49.5,56.5,0.0,0.0,0.0
