,fid,iso3,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
1449,12428.0,DEU12428.0,29.27,31.55,33.74,38.48,66.41,84.76,65.52,64.97,79.88,55.5,8.5
1450,12788.0,DEU12788.0,12.08,12.75,13.87,15.65,18.99,46.51,19.07,18.52,36.95,54.5,8.5
1451,12789.0,DEU12789.0,16.02,18.91,19.23,22.27,26.84,30.98,26.65,24.0,39.08,54.5,9.5
1452,12790.0,DEU12790.0,21.6,27.75,28.92,36.32,36.36,37.2,34.07,30.41,52.67,54.5,10.5
1453,12791.0,DEU12791.0,16.41,16.03,16.28,19.97,20.25,21.25,18.68,17.48,26.99,54.5,11.5
1454,12792.0,DEU12792.0,50.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,54.5,12.5
1455,12793.0,DEU12793.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,13.5
1456,12794.0,DEU12794.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,14.5
1457,13146.0,DEU13146.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,6.5
1458,13147.0,DEU13147.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,7.5
1459,13148.0,DEU13148.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,8.5
1460,13149.0,DEU13149.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,9.5
1461,13150.0,DEU13150.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,10.5
1462,13151.0,DEU13151.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,11.5
1463,13152.0,DEU13152.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,12.5
1464,13153.0,DEU13153.0,50.0,9.58,11.06,8.22,21.37,13.45,11.7,13.36,9.74,53.5,13.5
1465,13154.0,DEU13154.0,4.64,57.88,60.27,89.52,92.49,89.98,87.03,91.69,89.81,53.5,14.5
1466,13506.0,DEU13506.0,50.0,0.0,6.26,48.12,50.87,42.24,0.48,50.1,45.05,52.5,6.5
1467,13507.0,DEU13507.0,50.0,0.0,1.11,27.13,20.81,18.45,8.68,29.99,21.12,52.5,7.5
1468,13508.0,DEU13508.0,0.0,17.41,18.75,52.78,50.84,45.13,31.14,57.2,46.9,52.5,8.5
1469,13509.0,DEU13509.0,50.0,0.0,0.0,39.56,28.51,5.82,0.0,49.37,13.29,52.5,9.5
1470,13510.0,DEU13510.0,50.0,11.09,13.48,14.43,33.42,11.64,11.09,15.16,14.0,52.5,10.5
1471,13511.0,DEU13511.0,0.0,26.99,27.01,28.83,54.26,31.37,31.37,34.03,31.43,52.5,11.5
1472,13512.0,DEU13512.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,12.5
1473,13513.0,DEU13513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,13.5
1474,13514.0,DEU13514.0,50.0,49.7,67.54,73.55,78.51,76.3,76.16,76.73,74.39,52.5,14.5
1475,13865.0,DEU13865.0,7.79,39.84,57.32,83.4,92.1,83.52,83.3,83.64,83.53,51.5,5.5
1476,13866.0,DEU13866.0,24.1,37.17,38.75,54.66,69.92,49.16,47.4,58.26,50.76,51.5,6.5
1477,13867.0,DEU13867.0,45.89,65.37,65.31,65.62,76.57,65.42,66.74,67.31,66.74,51.5,7.5
1478,13868.0,DEU13868.0,24.66,23.21,36.0,52.04,74.46,39.48,34.3,53.0,50.64,51.5,8.5
1479,13869.0,DEU13869.0,0.2,9.69,9.96,73.14,70.32,50.7,24.55,79.89,59.48,51.5,9.5
1480,13870.0,DEU13870.0,5.59,11.16,14.51,80.64,73.65,58.22,23.92,87.05,65.94,51.5,10.5
1481,13871.0,DEU13871.0,0.0,21.64,21.81,60.67,67.36,51.75,30.35,69.57,54.85,51.5,11.5
1482,13872.0,DEU13872.0,18.21,33.78,34.09,59.06,65.68,41.48,34.86,66.91,46.26,51.5,12.5
1483,13873.0,DEU13873.0,32.0,41.99,43.78,64.56,68.51,49.49,43.67,71.39,54.47,51.5,13.5
1484,13874.0,DEU13874.0,52.66,70.64,71.59,77.34,87.55,73.04,71.93,79.87,74.81,51.5,14.5
1485,13875.0,DEU13875.0,71.46,67.08,67.32,81.62,85.9,77.06,71.23,84.09,78.82,51.5,15.5
1486,14225.0,DEU14225.0,66.46,83.64,83.84,90.61,94.47,87.55,85.11,92.73,88.83,50.5,5.5
1487,14226.0,DEU14226.0,57.91,80.03,85.26,91.24,93.4,91.03,90.67,91.59,91.07,50.5,6.5
1488,14227.0,DEU14227.0,61.48,77.9,80.61,91.21,93.55,90.58,88.02,91.41,90.92,50.5,7.5
1489,14228.0,DEU14228.0,68.74,80.6,80.74,81.23,90.87,81.37,81.37,81.77,81.54,50.5,8.5
1490,14229.0,DEU14229.0,68.3,86.1,86.56,88.29,92.88,87.89,87.5,89.14,88.4,50.5,9.5
1491,14230.0,DEU14230.0,66.57,84.81,87.01,88.3,92.8,86.61,85.6,88.96,88.31,50.5,10.5
1492,14231.0,DEU14231.0,24.13,62.0,67.41,75.12,81.62,69.79,65.14,75.92,74.01,50.5,11.5
1493,14232.0,DEU14232.0,0.0,7.33,13.72,13.24,39.91,8.5,7.82,17.11,14.44,50.5,12.5
1494,14233.0,DEU14233.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,13.5
1495,14234.0,DEU14234.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,14.5
1496,14589.0,DEU14589.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,49.5,9.5
1497,14590.0,DEU14590.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,49.5,10.5
1498,14591.0,DEU14591.0,50.0,50.0,0.0,6.44,9.89,7.56,8.36,10.14,8.36,49.5,11.5
1499,14592.0,DEU14592.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,12.5
1500,14593.0,DEU14593.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,49.5,13.5
1501,14949.0,DEU14949.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,9.5
1502,14950.0,DEU14950.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,10.5
1503,14951.0,DEU14951.0,50.0,50.0,0.0,6.78,43.11,18.7,4.02,49.79,19.01,48.5,11.5
1504,15308.0,DEU15308.0,50.0,50.0,50.0,1.08,55.48,20.66,5.36,59.68,20.86,47.5,8.5
1505,12775.0,IMN12775.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,-4.5
1506,12796.0,POL12796.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,54.5,16.5
1507,12797.0,POL12797.0,50.0,0.0,0.0,31.54,43.17,36.01,37.73,43.84,37.73,54.5,17.5
1508,12798.0,POL12798.0,50.0,0.0,0.34,34.19,53.76,44.21,41.67,55.3,46.32,54.5,18.5
1509,12799.0,POL12799.0,50.0,50.0,0.0,8.86,32.16,18.58,20.06,34.39,20.06,54.5,19.5
1510,12800.0,POL12800.0,50.0,50.0,0.0,25.4,37.56,31.6,32.46,37.42,32.46,54.5,20.5
1511,12801.0,POL12801.0,50.0,50.0,0.0,20.92,33.49,23.15,19.65,35.48,24.13,54.5,21.5
1512,13155.0,POL13155.0,50.0,50.0,50.0,0.39,17.32,4.61,3.64,18.55,5.2,53.5,15.5
1513,13156.0,POL13156.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,16.5
1514,13157.0,POL13157.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,17.5
1515,13158.0,POL13158.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,53.5,18.5
1516,13159.0,POL13159.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,53.5,19.5
1517,13160.0,POL13160.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,53.5,20.5
1518,13161.0,POL13161.0,89.74,91.36,91.49,91.9,90.47,89.01,88.22,88.25,90.85,53.5,21.5
1519,13162.0,POL13162.0,89.2,90.14,90.21,90.33,89.43,88.26,87.98,88.23,89.87,53.5,22.5
1520,13515.0,POL13515.0,97.56,98.02,98.03,98.21,97.9,96.99,97.08,96.94,97.92,52.5,15.5
1521,13516.0,POL13516.0,94.51,96.04,96.11,96.46,95.48,94.65,96.22,94.57,96.67,52.5,16.5
1522,13517.0,POL13517.0,89.92,90.36,90.41,90.52,90.51,89.36,89.03,89.67,90.89,52.5,17.5
1523,13518.0,POL13518.0,88.17,89.99,90.1,90.25,88.51,83.52,77.45,84.93,86.3,52.5,18.5
1524,13519.0,POL13519.0,73.71,85.46,86.45,87.2,73.85,67.48,71.48,68.43,73.45,52.5,19.5
1525,13520.0,POL13520.0,66.52,74.23,75.26,76.08,67.22,66.6,72.94,66.6,73.24,52.5,20.5
1526,13521.0,POL13521.0,67.54,84.88,86.05,86.72,66.61,53.84,56.23,55.03,60.53,52.5,21.5
1527,13522.0,POL13522.0,76.95,86.72,87.84,88.74,76.76,72.41,75.17,73.64,77.73,52.5,22.5
1528,13523.0,POL13523.0,91.75,92.36,92.47,92.59,92.0,84.4,50.75,87.08,86.81,52.5,23.5
1529,13876.0,POL13876.0,88.98,89.79,90.0,90.25,89.41,87.53,82.62,88.17,89.49,51.5,16.5
1530,13877.0,POL13877.0,64.11,71.56,73.1,74.52,65.7,53.48,59.21,55.98,65.5,51.5,17.5
1531,13878.0,POL13878.0,45.98,49.57,50.0,50.51,46.43,35.6,30.5,37.39,41.42,51.5,18.5
1532,13879.0,POL13879.0,48.22,50.62,50.74,51.39,49.5,47.69,47.95,48.19,52.46,51.5,19.5
1533,13880.0,POL13880.0,60.42,61.05,61.05,61.42,61.31,61.09,59.29,61.24,62.4,51.5,20.5
1534,13881.0,POL13881.0,74.38,75.14,75.14,75.45,75.1,74.64,75.55,74.8,76.02,51.5,21.5
1535,13882.0,POL13882.0,84.87,85.87,85.89,86.21,85.51,85.04,85.93,85.3,86.57,51.5,22.5
1536,13883.0,POL13883.0,90.94,91.74,91.74,91.88,91.21,91.0,91.45,91.1,91.88,51.5,23.5
1537,14239.0,POL14239.0,91.84,92.65,92.75,93.07,92.6,88.58,85.0,88.86,91.89,50.5,19.5
1538,14240.0,POL14240.0,77.28,81.27,81.78,82.08,78.3,64.02,50.62,67.17,72.75,50.5,20.5
1539,14241.0,POL14241.0,71.04,80.23,81.16,81.38,74.09,61.58,69.55,59.26,74.53,50.5,21.5
1540,14242.0,POL14242.0,60.05,79.61,80.75,80.0,77.37,74.97,61.54,61.74,82.7,50.5,22.5
1541,14243.0,POL14243.0,43.53,70.05,72.53,70.61,66.39,65.0,49.71,49.8,75.69,50.5,23.5
1542,14244.0,POL14244.0,14.65,45.47,54.15,47.36,35.98,26.58,12.51,12.66,35.68,50.5,24.5
1543,14603.0,POL14603.0,25.94,46.84,48.76,47.13,43.16,41.33,30.63,30.61,55.99,49.5,23.5
1544,12807.0,BLR12807.0,38.33,61.55,64.55,62.16,57.11,58.77,43.77,43.81,66.24,54.5,27.5
1545,12808.0,BLR12808.0,21.06,46.61,51.67,55.44,61.96,56.79,33.62,38.4,65.61,54.5,28.5
1546,12809.0,BLR12809.0,57.82,58.41,77.59,83.52,90.56,86.13,71.31,76.71,89.19,54.5,29.5
1547,13165.0,BLR13165.0,1.4,58.49,93.02,96.19,97.35,97.53,95.99,97.14,97.56,53.5,25.5
1548,13166.0,BLR13166.0,24.93,58.32,85.7,90.8,92.98,92.92,89.45,91.96,93.06,53.5,26.5
1549,13167.0,BLR13167.0,74.26,80.79,84.83,86.05,90.99,88.97,85.32,86.41,89.63,53.5,27.5
1550,13168.0,BLR13168.0,21.72,46.09,60.69,68.78,79.57,75.22,66.07,69.39,75.95,53.5,28.5
1551,13169.0,BLR13169.0,15.43,26.77,45.34,60.45,74.91,70.89,54.28,61.05,71.33,53.5,29.5
1552,13170.0,BLR13170.0,21.42,33.52,42.12,54.45,82.08,72.91,48.86,54.32,75.1,53.5,30.5
1553,13524.0,BLR13524.0,31.84,43.23,47.35,53.99,67.08,59.75,51.51,51.98,60.78,52.5,24.5
1554,13525.0,BLR13525.0,40.34,54.38,58.79,66.28,75.13,69.11,63.55,63.61,69.38,52.5,25.5
1555,13526.0,BLR13526.0,46.4,56.25,58.81,64.2,70.54,66.16,62.52,62.53,66.21,52.5,26.5
1556,13527.0,BLR13527.0,40.4,52.15,55.71,62.25,69.21,64.27,59.65,59.69,64.38,52.5,27.5
1557,13528.0,BLR13528.0,43.86,55.16,58.35,63.28,70.14,66.03,62.09,62.12,66.09,52.5,28.5
1558,13529.0,BLR13529.0,39.87,53.05,57.8,62.97,69.43,65.24,61.13,61.13,65.24,52.5,29.5
1559,13530.0,BLR13530.0,47.9,59.1,63.03,68.54,74.46,70.23,66.18,66.18,70.24,52.5,30.5
1560,13884.0,BLR13884.0,27.75,39.72,44.09,52.26,60.39,54.46,48.74,48.74,54.46,51.5,24.5
1561,13885.0,BLR13885.0,28.22,36.15,39.55,46.52,53.34,48.13,43.28,43.28,48.13,51.5,25.5
1562,13886.0,BLR13886.0,49.49,57.32,59.86,63.91,67.8,64.61,61.76,61.76,64.61,51.5,26.5
1563,13887.0,BLR13887.0,77.26,98.33,98.31,98.1,98.12,98.33,98.19,98.13,98.37,51.5,27.5
1564,13888.0,BLR13888.0,73.23,97.61,97.56,97.41,97.42,97.58,97.46,97.4,97.6,51.5,28.5
1565,13889.0,BLR13889.0,20.33,93.83,97.13,97.22,90.95,86.01,73.8,72.77,85.42,51.5,29.5
1566,13890.0,BLR13890.0,7.5,68.09,98.54,98.16,48.03,28.35,15.21,15.01,27.08,51.5,30.5
1567,12849.0,KAZ12849.0,5.19,49.47,95.74,95.35,43.61,22.44,16.44,15.9,22.06,54.5,69.5
1568,13203.0,KAZ13203.0,93.56,80.45,96.31,89.48,57.85,48.17,37.74,36.55,47.77,53.5,63.5
1569,13204.0,KAZ13204.0,50.0,92.81,88.91,83.13,83.34,88.77,88.74,88.74,88.85,53.5,64.5
1570,13205.0,KAZ13205.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,53.5,65.5
1571,13206.0,KAZ13206.0,50.0,50.0,50.0,0.0,87.1,99.85,99.85,99.9,99.85,53.5,66.5
1572,13207.0,KAZ13207.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,53.5,67.5
1573,13208.0,KAZ13208.0,50.0,50.0,50.0,0.0,22.4,100.0,100.0,100.0,100.0,53.5,68.5
1574,13209.0,KAZ13209.0,50.0,50.0,50.0,50.0,0.0,9.03,0.0,50.0,9.03,53.5,69.5
1575,13210.0,KAZ13210.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,53.5,70.5
1576,13211.0,KAZ13211.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,53.5,71.5
1577,13563.0,KAZ13563.0,50.0,50.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,52.5,63.5
1578,13564.0,KAZ13564.0,50.0,0.0,0.0,36.49,100.0,100.0,100.0,100.0,100.0,52.5,64.5
1579,13565.0,KAZ13565.0,0.0,0.42,1.04,84.76,99.81,99.81,99.81,99.89,99.81,52.5,65.5
1580,13566.0,KAZ13566.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0,100.0,52.5,66.5
1581,13567.0,KAZ13567.0,67.31,67.76,70.06,73.27,93.75,94.03,93.86,93.03,97.78,52.5,67.5
1582,13568.0,KAZ13568.0,89.4,89.69,92.96,94.05,100.0,100.0,100.0,100.0,100.0,52.5,68.5
1583,13569.0,KAZ13569.0,81.37,77.36,82.19,85.56,100.0,100.0,100.0,100.0,99.98,52.5,69.5
1584,13570.0,KAZ13570.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,95.62,52.5,70.5
1585,13571.0,KAZ13571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,71.5
1586,13572.0,KAZ13572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,72.5
1587,13573.0,KAZ13573.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,52.5,73.5
1588,13574.0,KAZ13574.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,52.5,74.5
1589,13575.0,KAZ13575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,75.5
1590,13576.0,KAZ13576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,76.5
1591,13577.0,KAZ13577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,77.5
1592,13922.0,KAZ13922.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,62.5
1593,13923.0,KAZ13923.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,51.5,63.5
1594,13924.0,KAZ13924.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,51.5,64.5
1595,13925.0,KAZ13925.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,65.5
1596,13926.0,KAZ13926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,66.5
1597,13927.0,KAZ13927.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,51.5,67.5
1598,13928.0,KAZ13928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,68.5
1599,13929.0,KAZ13929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,69.5
1600,13930.0,KAZ13930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,70.5
1601,13931.0,KAZ13931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,71.5
1602,13932.0,KAZ13932.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,51.5,72.5
1603,13933.0,KAZ13933.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,73.5
1604,13934.0,KAZ13934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,74.5
1605,13935.0,KAZ13935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,75.5
1606,13936.0,KAZ13936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,76.5
1607,13937.0,KAZ13937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,77.5
1608,13938.0,KAZ13938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,78.5
1609,14270.0,KAZ14270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,50.5
1610,14271.0,KAZ14271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,51.5
1611,14272.0,KAZ14272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,52.5
1612,14273.0,KAZ14273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,53.5
1613,14282.0,KAZ14282.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,5.29,50.5,62.5
1614,14283.0,KAZ14283.0,50.0,8.68,8.68,1.72,6.05,11.0,6.05,8.68,8.84,50.5,63.5
1615,14285.0,KAZ14285.0,0.0,0.08,0.08,0.37,0.37,0.91,0.37,0.08,3.61,50.5,65.5
1616,14286.0,KAZ14286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,50.5,66.5
1617,14287.0,KAZ14287.0,33.34,30.23,42.43,44.32,90.04,99.48,89.71,92.0,96.5,50.5,67.5
1618,14288.0,KAZ14288.0,58.96,60.6,66.43,74.17,96.53,99.77,96.51,96.49,99.63,50.5,68.5
1619,14289.0,KAZ14289.0,64.57,66.68,67.97,71.1,85.53,98.01,85.36,83.56,97.56,50.5,69.5
1620,14290.0,KAZ14290.0,84.45,84.42,85.75,86.97,94.25,98.18,93.98,94.22,97.98,50.5,70.5
1621,14291.0,KAZ14291.0,48.21,50.35,52.33,56.81,73.83,77.19,74.94,73.87,80.75,50.5,71.5
1622,14292.0,KAZ14292.0,18.3,22.72,22.72,26.86,33.3,36.12,33.27,31.28,41.72,50.5,72.5
1623,14293.0,KAZ14293.0,0.0,0.0,0.0,0.0,0.17,3.21,0.27,0.0,4.09,50.5,73.5
1624,14294.0,KAZ14294.0,10.6,11.01,11.01,11.8,11.92,17.09,11.93,11.05,22.97,50.5,74.5
1625,14295.0,KAZ14295.0,30.32,32.49,32.44,34.16,34.23,36.99,35.94,33.81,41.07,50.5,75.5
1626,14298.0,KAZ14298.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,78.5
1627,14629.0,KAZ14629.0,2.39,8.13,8.33,6.59,6.59,8.33,8.33,8.33,8.33,49.5,49.5
1628,14630.0,KAZ14630.0,23.75,24.67,24.58,28.34,28.34,34.86,27.9,25.59,45.9,49.5,50.5
1629,14634.0,KAZ14634.0,73.05,73.19,73.18,73.38,73.38,74.12,73.91,73.51,77.73,49.5,54.5
1630,14635.0,KAZ14635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,55.5
1631,14636.0,KAZ14636.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,56.5
1632,14637.0,KAZ14637.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,57.5
