,iso3,long,lat,SSP1,SSP3,SSP5
1614,KAZ14283.0,50.5,63.5,4.08,-0.31,2.57
1615,KAZ14285.0,50.5,65.5,0.62,0.93,-3.64
1616,KAZ14286.0,50.5,66.5,0.0,0.0,-3.0
1617,KAZ14287.0,50.5,67.5,2711.76,2089.68,803.88
1618,KAZ14288.0,50.5,68.5,1132.91,1170.08,24.94
1619,KAZ14289.0,50.5,69.5,545.04,616.68,16.17
1620,KAZ14290.0,50.5,70.5,203.19,184.15,14.92
1621,KAZ14291.0,50.5,71.5,11.6,16.49,-17.04
1622,KAZ14292.0,50.5,72.5,4.04,6.48,-8.42
1623,KAZ14293.0,50.5,73.5,1.16,1.27,0.68
1624,KAZ14294.0,50.5,74.5,-0.01,-2.13,3.71
1625,KAZ14295.0,50.5,75.5,1.4,4.65,-4.64
1626,KAZ14298.0,50.5,78.5,0.0,0.0,0.0
1627,KAZ14629.0,49.5,49.5,0.0,0.0,0.0
1628,KAZ14630.0,49.5,50.5,10.53,14.28,-17.54
1629,KAZ14634.0,49.5,54.5,0.6,2.01,-13.38
1630,KAZ14635.0,49.5,55.5,0.0,0.0,0.0
1631,KAZ14636.0,49.5,56.5,0.0,0.0,0.0
1632,KAZ14637.0,49.5,57.5,0.0,0.0,0.0
1633,KAZ14638.0,49.5,58.5,0.0,0.0,0.0
1634,KAZ14646.0,49.5,66.5,0.0,0.0,0.0
1635,KAZ14647.0,49.5,67.5,0.0,0.0,0.0
1636,KAZ14650.0,49.5,70.5,0.0,0.0,0.0
1637,KAZ14651.0,49.5,71.5,0.0,0.0,0.0
1638,KAZ14652.0,49.5,72.5,0.0,0.0,0.0
1639,KAZ14653.0,49.5,73.5,-0.16,-18.02,-19.05
1640,KAZ14654.0,49.5,74.5,88.87,-35.05,-7.62
1641,KAZ14655.0,49.5,75.5,-0.52,-4.89,-4.88
1642,KAZ14656.0,49.5,76.5,-1.21,6.57,4.58
1643,KAZ14657.0,49.5,77.5,2.1,-0.06,-0.17
1644,KAZ14661.0,49.5,81.5,5.98,-11.45,-4.64
1645,KAZ14662.0,49.5,82.5,-0.14,-1.21,-1.4
1646,KAZ14663.0,49.5,83.5,0.0,0.0,0.0
1647,KAZ14990.0,48.5,50.5,11.88,-18.1,-6.99
1648,KAZ14994.0,48.5,54.5,0.39,-50.38,-14.93
1649,KAZ14995.0,48.5,55.5,0.0,0.0,0.0
1650,KAZ14997.0,48.5,57.5,3.13,-12.87,-1.7
1651,KAZ15011.0,48.5,71.5,5.72,-25.71,-6.03
1652,KAZ15013.0,48.5,73.5,1.41,-2.93,-1.9
1653,KAZ15020.0,48.5,80.5,4.04,-28.28,-8.15
1654,KAZ15021.0,48.5,81.5,0.0,-0.06,0.0
1655,KAZ15022.0,48.5,82.5,12.1,-46.27,-7.67
1656,KAZ15023.0,48.5,83.5,106.93,-65.3,-16.32
1657,KAZ15024.0,48.5,84.5,900.58,-84.83,-42.85
1658,KAZ15025.0,48.5,85.5,362.23,-46.13,42.08
1659,KAZ15026.0,48.5,86.5,97.5,-69.84,-30.61
1660,KAZ15352.0,47.5,52.5,62.71,-62.05,-17.78
1661,KAZ15378.0,47.5,78.5,113.14,-41.63,-15.79
1662,KAZ15379.0,47.5,79.5,152.57,-40.89,-15.68
1663,KAZ15380.0,47.5,80.5,35.02,-34.97,-9.95
1664,KAZ15381.0,47.5,81.5,18.07,-16.82,-11.33
1665,KAZ15382.0,47.5,82.5,5.09,-11.98,-9.68
1666,KAZ15383.0,47.5,83.5,16.76,-13.98,-4.43
