,iso3,long,lat,SSP1,SSP3,SSP5
266,RUS11765.0,57.5,65.5,0.0,0.0,0.0
267,RUS11766.0,57.5,66.5,0.0,0.0,0.0
268,RUS11767.0,57.5,67.5,0.0,0.0,0.0
269,RUS11768.0,57.5,68.5,0.0,0.0,0.0
270,RUS11769.0,57.5,69.5,0.0,0.0,0.0
271,RUS11770.0,57.5,70.5,0.0,0.0,0.0
272,RUS11771.0,57.5,71.5,0.0,0.0,0.0
273,RUS11772.0,57.5,72.5,0.0,0.0,0.0
274,RUS11773.0,57.5,73.5,0.0,0.0,0.0
275,RUS11774.0,57.5,74.5,0.0,0.0,0.0
276,RUS11775.0,57.5,75.5,0.0,0.0,0.0
277,RUS11776.0,57.5,76.5,0.0,0.0,0.0
278,RUS11777.0,57.5,77.5,0.0,0.0,0.0
279,RUS11778.0,57.5,78.5,0.0,0.0,0.0
280,RUS11779.0,57.5,79.5,0.0,0.0,0.0
281,RUS11780.0,57.5,80.5,0.0,0.0,0.0
282,RUS11781.0,57.5,81.5,0.0,0.0,0.0
283,RUS11782.0,57.5,82.5,0.0,0.0,0.0
284,RUS11783.0,57.5,83.5,-0.0,-0.0,-0.0
285,RUS11784.0,57.5,84.5,0.0,0.0,0.0
286,RUS11785.0,57.5,85.5,0.0,0.0,0.0
287,RUS11786.0,57.5,86.5,0.0,0.0,0.0
288,RUS11787.0,57.5,87.5,0.0,0.0,0.0
289,RUS11788.0,57.5,88.5,0.0,0.0,0.0
290,RUS11789.0,57.5,89.5,0.0,0.0,0.0
291,RUS11790.0,57.5,90.5,0.0,0.0,0.0
292,RUS11791.0,57.5,91.5,-0.08,-0.08,-0.08
293,RUS11792.0,57.5,92.5,0.0,0.0,0.0
294,RUS11793.0,57.5,93.5,0.0,0.0,0.0
295,RUS11794.0,57.5,94.5,0.0,0.0,0.0
296,RUS11795.0,57.5,95.5,0.39,0.12,-2.74
297,RUS11796.0,57.5,96.5,8.69,-0.37,-1.84
298,RUS11797.0,57.5,97.5,52.22,-16.0,-16.95
299,RUS11798.0,57.5,98.5,-8.78,-33.24,-27.78
300,RUS11799.0,57.5,99.5,0.5,-0.66,-1.41
301,RUS11800.0,57.5,100.5,18.37,12.49,12.58
302,RUS12089.0,56.5,29.5,35.02,3.88,4.96
303,RUS12090.0,56.5,30.5,25.67,-11.24,-7.46
304,RUS12091.0,56.5,31.5,19.02,-23.63,-5.92
305,RUS12092.0,56.5,32.5,0.49,-1.7,-2.65
306,RUS12093.0,56.5,33.5,-3.9,-5.9,-13.02
307,RUS12094.0,56.5,34.5,-7.53,-7.96,-24.64
308,RUS12095.0,56.5,35.5,-1.43,-2.22,-5.29
309,RUS12096.0,56.5,36.5,0.0,0.0,0.0
310,RUS12097.0,56.5,37.5,186.79,-36.94,-28.55
311,RUS12098.0,56.5,38.5,-0.56,-0.56,-4.61
312,RUS12099.0,56.5,39.5,-0.93,-0.91,-5.25
313,RUS12100.0,56.5,40.5,0.0,0.0,-0.44
314,RUS12101.0,56.5,41.5,-0.02,-0.02,-0.73
315,RUS12102.0,56.5,42.5,-0.35,-0.35,-3.09
316,RUS12103.0,56.5,43.5,-1.78,-1.7,-4.19
317,RUS12104.0,56.5,44.5,-1.13,-1.11,-2.03
318,RUS12105.0,56.5,45.5,0.0,0.0,0.0
319,RUS12106.0,56.5,46.5,0.01,0.01,0.01
320,RUS12107.0,56.5,47.5,0.0,0.0,0.0
321,RUS12108.0,56.5,48.5,0.0,0.0,0.0
322,RUS12109.0,56.5,49.5,0.0,0.0,0.0
323,RUS12110.0,56.5,50.5,0.0,0.0,0.0
324,RUS12111.0,56.5,51.5,-0.0,-0.0,-0.0
325,RUS12112.0,56.5,52.5,0.0,0.0,0.0
326,RUS12113.0,56.5,53.5,0.0,0.0,0.0
327,RUS12114.0,56.5,54.5,11.0,12.82,0.42
328,RUS12115.0,56.5,55.5,33.43,39.52,0.87
329,RUS12116.0,56.5,56.5,30.98,37.53,0.29
330,RUS12117.0,56.5,57.5,10.79,13.68,0.25
331,RUS12118.0,56.5,58.5,10.35,10.87,0.62
332,RUS12119.0,56.5,59.5,9.82,10.05,0.45
333,RUS12120.0,56.5,60.5,13.1,15.39,0.78
334,RUS12121.0,56.5,61.5,0.44,0.47,0.0
335,RUS12122.0,56.5,62.5,7.36,7.41,0.47
336,RUS12123.0,56.5,63.5,44.84,50.49,2.12
337,RUS12124.0,56.5,64.5,41.37,47.32,1.08
338,RUS12125.0,56.5,65.5,99.24,116.2,3.71
339,RUS12126.0,56.5,66.5,33.75,39.28,0.58
340,RUS12127.0,56.5,67.5,7.25,7.83,0.56
341,RUS12128.0,56.5,68.5,10.06,10.36,0.0
342,RUS12129.0,56.5,69.5,106.87,117.42,3.02
343,RUS12130.0,56.5,70.5,114.51,127.67,3.82
344,RUS12131.0,56.5,71.5,11.63,13.33,1.06
345,RUS12132.0,56.5,72.5,4.39,5.32,0.13
346,RUS12133.0,56.5,73.5,6.5,9.35,0.19
347,RUS12134.0,56.5,74.5,27.8,38.91,0.63
348,RUS12135.0,56.5,75.5,0.0,0.0,0.0
349,RUS12136.0,56.5,76.5,0.0,0.0,0.0
350,RUS12137.0,56.5,77.5,-0.06,-0.06,-0.06
351,RUS12138.0,56.5,78.5,0.09,0.09,-0.0
352,RUS12139.0,56.5,79.5,1.06,1.1,0.01
353,RUS12140.0,56.5,80.5,1.44,1.63,0.04
354,RUS12141.0,56.5,81.5,0.03,0.03,0.0
355,RUS12142.0,56.5,82.5,0.55,0.58,-0.0
356,RUS12143.0,56.5,83.5,0.31,0.31,0.0
357,RUS12144.0,56.5,84.5,0.0,0.0,0.0
358,RUS12145.0,56.5,85.5,0.0,0.0,0.0
359,RUS12146.0,56.5,86.5,0.0,0.0,0.0
360,RUS12147.0,56.5,87.5,0.0,0.0,0.0
361,RUS12148.0,56.5,88.5,0.0,0.0,0.0
362,RUS12149.0,56.5,89.5,0.0,0.0,0.0
363,RUS12150.0,56.5,90.5,0.06,0.06,0.0
364,RUS12151.0,56.5,91.5,0.0,0.0,0.0
365,RUS12152.0,56.5,92.5,0.0,0.0,0.0
